symbol,timestamp,price
AAPL,2024-01-02 12:06:00+00:00,189.06
AAPL,2024-01-02 12:07:00+00:00,189.06
AAPL,2024-01-02 12:08:00+00:00,189.15
AAPL,2024-01-02 12:09:00+00:00,189.13
AAPL,2024-01-02 12:10:00+00:00,189.21
AAPL,2024-01-02 12:12:00+00:00,189.29
AAPL,2024-01-02 12:13:00+00:00,189.3
AAPL,2024-01-02 12:16:00+00:00,189.2
AAPL,2024-01-02 12:17:00+00:00,189.24
AAPL,2024-01-02 12:18:00+00:00,189.25
AAPL,2024-01-02 12:19:00+00:00,189.3
AAPL,2024-01-02 12:20:00+00:00,189.29
AAPL,2024-01-02 12:21:00+00:00,189.32
AAPL,2024-01-02 12:22:00+00:00,189.29
AAPL,2024-01-02 12:23:00+00:00,189.27
AAPL,2024-01-02 12:26:00+00:00,189.27
AAPL,2024-01-02 12:27:00+00:00,189.27
AAPL,2024-01-02 12:28:00+00:00,189.18
AAPL,2024-01-02 12:29:00+00:00,189.15
AAPL,2024-01-02 12:30:00+00:00,189.0
AAPL,2024-01-02 12:31:00+00:00,189.13
AAPL,2024-01-02 12:32:00+00:00,189.1
AAPL,2024-01-02 12:33:00+00:00,189.1
AAPL,2024-01-02 12:36:00+00:00,189.1
AAPL,2024-01-02 12:37:00+00:00,189.05
AAPL,2024-01-02 12:38:00+00:00,189.0
AAPL,2024-01-02 12:39:00+00:00,188.91
AAPL,2024-01-02 12:40:00+00:00,188.91
AAPL,2024-01-02 12:42:00+00:00,188.99
AAPL,2024-01-02 12:43:00+00:00,188.96
AAPL,2024-01-02 12:44:00+00:00,188.94
AAPL,2024-01-02 12:45:00+00:00,188.86
AAPL,2024-01-02 12:46:00+00:00,188.9
AAPL,2024-01-02 12:48:00+00:00,188.86
AAPL,2024-01-02 12:49:00+00:00,188.85
AAPL,2024-01-02 12:50:00+00:00,188.73
AAPL,2024-01-02 12:51:00+00:00,188.75
AAPL,2024-01-02 12:52:00+00:00,188.75
AAPL,2024-01-02 12:53:00+00:00,188.75
AAPL,2024-01-02 12:54:00+00:00,188.83
AAPL,2024-01-02 12:55:00+00:00,188.8
AAPL,2024-01-02 12:56:00+00:00,188.87
AAPL,2024-01-02 12:57:00+00:00,188.4
AAPL,2024-01-02 12:58:00+00:00,188.4
AAPL,2024-01-02 12:59:00+00:00,188.4
AAPL,2024-01-02 13:00:00+00:00,188.35
AAPL,2024-01-02 13:01:00+00:00,188.5
AAPL,2024-01-02 13:02:00+00:00,188.47
AAPL,2024-01-02 13:03:00+00:00,190.7
AAPL,2024-01-02 13:04:00+00:00,188.26
AAPL,2024-01-02 13:05:00+00:00,188.5
AAPL,2024-01-02 13:06:00+00:00,188.4005
AAPL,2024-01-02 13:07:00+00:00,188.4998
AAPL,2024-01-02 13:08:00+00:00,188.37
AAPL,2024-01-02 13:09:00+00:00,188.2
AAPL,2024-01-02 13:10:00+00:00,187.891
AAPL,2024-01-02 13:11:00+00:00,188.1
AAPL,2024-01-02 13:12:00+00:00,188.14
AAPL,2024-01-02 13:13:00+00:00,187.95
AAPL,2024-01-02 13:14:00+00:00,187.92
AAPL,2024-01-02 13:15:00+00:00,187.93
AAPL,2024-01-02 13:16:00+00:00,187.89
AAPL,2024-01-02 13:17:00+00:00,187.92
AAPL,2024-01-02 13:18:00+00:00,187.96
AAPL,2024-01-02 13:19:00+00:00,187.9599
AAPL,2024-01-02 13:20:00+00:00,187.99
AAPL,2024-01-02 13:21:00+00:00,187.99
AAPL,2024-01-02 13:22:00+00:00,188.0
AAPL,2024-01-02 13:23:00+00:00,187.9519
AAPL,2024-01-02 13:24:00+00:00,187.95
AAPL,2024-01-02 13:25:00+00:00,187.95
AAPL,2024-01-02 13:26:00+00:00,188.0
AAPL,2024-01-02 13:27:00+00:00,188.0
AAPL,2024-01-02 13:28:00+00:00,188.0
AAPL,2024-01-02 13:29:00+00:00,187.95
AAPL,2024-01-02 13:30:00+00:00,187.94
AAPL,2024-01-02 13:31:00+00:00,188.0
AAPL,2024-01-02 13:32:00+00:00,188.1673
AAPL,2024-01-02 13:33:00+00:00,188.2493
AAPL,2024-01-02 13:34:00+00:00,188.37
AAPL,2024-01-02 13:35:00+00:00,188.25
AAPL,2024-01-02 13:36:00+00:00,188.29
AAPL,2024-01-02 13:37:00+00:00,188.18
AAPL,2024-01-02 13:38:00+00:00,188.25
AAPL,2024-01-02 13:39:00+00:00,188.25
AAPL,2024-01-02 13:40:00+00:00,188.2
AAPL,2024-01-02 13:42:00+00:00,188.21
AAPL,2024-01-02 13:43:00+00:00,188.2101
AAPL,2024-01-02 13:44:00+00:00,188.38
AAPL,2024-01-02 13:45:00+00:00,188.39
AAPL,2024-01-02 13:46:00+00:00,188.36
AAPL,2024-01-02 13:47:00+00:00,188.29
AAPL,2024-01-02 13:48:00+00:00,188.2
AAPL,2024-01-02 13:49:00+00:00,188.2
AAPL,2024-01-02 13:50:00+00:00,188.18
AAPL,2024-01-02 13:51:00+00:00,188.2
AAPL,2024-01-02 13:52:00+00:00,188.19
AAPL,2024-01-02 13:53:00+00:00,188.2
AAPL,2024-01-02 13:54:00+00:00,188.18
AAPL,2024-01-02 13:55:00+00:00,188.2
AAPL,2024-01-02 13:56:00+00:00,188.19
AAPL,2024-01-02 13:57:00+00:00,188.2
AAPL,2024-01-02 13:58:00+00:00,188.12
AAPL,2024-01-02 13:59:00+00:00,188.1
AAPL,2024-01-02 14:00:00+00:00,188.1
AAPL,2024-01-02 14:01:00+00:00,188.0301
AAPL,2024-01-02 14:02:00+00:00,188.0
AAPL,2024-01-02 14:03:00+00:00,187.9
AAPL,2024-01-02 14:04:00+00:00,187.9
AAPL,2024-01-02 14:05:00+00:00,187.98
AAPL,2024-01-02 14:06:00+00:00,187.95
AAPL,2024-01-02 14:07:00+00:00,188.1643
AAPL,2024-01-02 14:08:00+00:00,188.1
AAPL,2024-01-02 14:09:00+00:00,188.15
AAPL,2024-01-02 14:10:00+00:00,188.1983
AAPL,2024-01-02 14:11:00+00:00,188.19
AAPL,2024-01-02 14:12:00+00:00,188.2
AAPL,2024-01-02 14:13:00+00:00,188.16
AAPL,2024-01-02 14:14:00+00:00,188.1606
AAPL,2024-01-02 14:15:00+00:00,188.18
AAPL,2024-01-02 14:16:00+00:00,188.19
AAPL,2024-01-02 14:17:00+00:00,188.3
AAPL,2024-01-02 14:18:00+00:00,188.47
AAPL,2024-01-02 14:19:00+00:00,188.5
AAPL,2024-01-02 14:20:00+00:00,188.47
AAPL,2024-01-02 14:21:00+00:00,188.47
AAPL,2024-01-02 14:22:00+00:00,188.45
AAPL,2024-01-02 14:23:00+00:00,188.46
AAPL,2024-01-02 14:24:00+00:00,188.33
AAPL,2024-01-02 14:25:00+00:00,188.08
AAPL,2024-01-02 14:26:00+00:00,188.0
AAPL,2024-01-02 14:27:00+00:00,187.44
AAPL,2024-01-02 14:28:00+00:00,187.29
AAPL,2024-01-02 14:29:00+00:00,187.14
AAPL,2024-01-02 14:30:00+00:00,187.83
AAPL,2024-01-02 14:31:00+00:00,187.765
AAPL,2024-01-02 14:32:00+00:00,188.2984
AAPL,2024-01-02 14:33:00+00:00,188.16
AAPL,2024-01-02 14:34:00+00:00,187.73
AAPL,2024-01-02 14:35:00+00:00,188.03
AAPL,2024-01-02 14:36:00+00:00,187.67
AAPL,2024-01-02 14:37:00+00:00,187.58
AAPL,2024-01-02 14:38:00+00:00,187.385
AAPL,2024-01-02 14:39:00+00:00,187.53
AAPL,2024-01-02 14:40:00+00:00,187.13
AAPL,2024-01-02 14:41:00+00:00,186.66
AAPL,2024-01-02 14:42:00+00:00,186.55
AAPL,2024-01-02 14:43:00+00:00,186.23
AAPL,2024-01-02 14:44:00+00:00,186.26
AAPL,2024-01-02 14:45:00+00:00,186.014
AAPL,2024-01-02 14:46:00+00:00,186.71
AAPL,2024-01-02 14:47:00+00:00,186.76
AAPL,2024-01-02 14:48:00+00:00,186.36
AAPL,2024-01-02 14:49:00+00:00,186.1
AAPL,2024-01-02 14:50:00+00:00,186.2218
AAPL,2024-01-02 14:51:00+00:00,186.46
AAPL,2024-01-02 14:52:00+00:00,186.28
AAPL,2024-01-02 14:53:00+00:00,186.25
AAPL,2024-01-02 14:54:00+00:00,186.28
AAPL,2024-01-02 14:55:00+00:00,186.26
AAPL,2024-01-02 14:56:00+00:00,186.055
AAPL,2024-01-02 14:57:00+00:00,186.255
AAPL,2024-01-02 14:58:00+00:00,186.34
AAPL,2024-01-02 14:59:00+00:00,186.52
AAPL,2024-01-02 15:00:00+00:00,186.8
AAPL,2024-01-02 15:01:00+00:00,186.83
AAPL,2024-01-02 15:02:00+00:00,186.6501
AAPL,2024-01-02 15:03:00+00:00,186.83
AAPL,2024-01-02 15:04:00+00:00,186.83
AAPL,2024-01-02 15:05:00+00:00,186.5545
AAPL,2024-01-02 15:06:00+00:00,186.85
AAPL,2024-01-02 15:07:00+00:00,186.9293
AAPL,2024-01-02 15:08:00+00:00,186.82
AAPL,2024-01-02 15:09:00+00:00,186.64
AAPL,2024-01-02 15:10:00+00:00,186.66
AAPL,2024-01-02 15:11:00+00:00,186.685
AAPL,2024-01-02 15:12:00+00:00,186.53
AAPL,2024-01-02 15:13:00+00:00,186.76
AAPL,2024-01-02 15:14:00+00:00,186.53
AAPL,2024-01-02 15:15:00+00:00,186.37
AAPL,2024-01-02 15:16:00+00:00,186.36
AAPL,2024-01-02 15:17:00+00:00,186.45
AAPL,2024-01-02 15:18:00+00:00,186.4064
AAPL,2024-01-02 15:19:00+00:00,186.48
AAPL,2024-01-02 15:20:00+00:00,186.4415
AAPL,2024-01-02 15:21:00+00:00,186.385
AAPL,2024-01-02 15:22:00+00:00,186.33
AAPL,2024-01-02 15:23:00+00:00,186.45
AAPL,2024-01-02 15:24:00+00:00,186.47
AAPL,2024-01-02 15:25:00+00:00,186.39
AAPL,2024-01-02 15:26:00+00:00,186.21
AAPL,2024-01-02 15:27:00+00:00,186.215
AAPL,2024-01-02 15:28:00+00:00,186.1101
AAPL,2024-01-02 15:29:00+00:00,186.1899
AAPL,2024-01-02 15:30:00+00:00,185.8
AAPL,2024-01-02 15:31:00+00:00,185.82
AAPL,2024-01-02 15:32:00+00:00,185.71
AAPL,2024-01-02 15:33:00+00:00,185.65
AAPL,2024-01-02 15:34:00+00:00,185.58
AAPL,2024-01-02 15:35:00+00:00,185.56
AAPL,2024-01-02 15:36:00+00:00,185.642
AAPL,2024-01-02 15:37:00+00:00,185.479
AAPL,2024-01-02 15:38:00+00:00,185.35
AAPL,2024-01-02 15:39:00+00:00,185.6
AAPL,2024-01-02 15:40:00+00:00,185.61
AAPL,2024-01-02 15:41:00+00:00,185.4772
AAPL,2024-01-02 15:42:00+00:00,185.3201
AAPL,2024-01-02 15:43:00+00:00,185.4
AAPL,2024-01-02 15:44:00+00:00,185.53
AAPL,2024-01-02 15:45:00+00:00,185.615
AAPL,2024-01-02 15:46:00+00:00,185.43
AAPL,2024-01-02 15:47:00+00:00,185.45
AAPL,2024-01-02 15:48:00+00:00,185.565
AAPL,2024-01-02 15:49:00+00:00,185.44
AAPL,2024-01-02 15:50:00+00:00,185.315
AAPL,2024-01-02 15:51:00+00:00,185.43
AAPL,2024-01-02 15:52:00+00:00,185.39
AAPL,2024-01-02 15:53:00+00:00,185.5197
AAPL,2024-01-02 15:54:00+00:00,185.545
AAPL,2024-01-02 15:55:00+00:00,185.5051
AAPL,2024-01-02 15:56:00+00:00,185.82
AAPL,2024-01-02 15:57:00+00:00,185.7399
AAPL,2024-01-02 15:58:00+00:00,185.62
AAPL,2024-01-02 15:59:00+00:00,185.89
AAPL,2024-01-02 16:00:00+00:00,186.085
AAPL,2024-01-02 16:01:00+00:00,186.17
AAPL,2024-01-02 16:02:00+00:00,186.31
AAPL,2024-01-02 16:03:00+00:00,186.17
AAPL,2024-01-02 16:04:00+00:00,186.3382
AAPL,2024-01-02 16:05:00+00:00,186.3101
AAPL,2024-01-02 16:06:00+00:00,186.44
AAPL,2024-01-02 16:07:00+00:00,186.4201
AAPL,2024-01-02 16:08:00+00:00,186.36
AAPL,2024-01-02 16:09:00+00:00,186.37
AAPL,2024-01-02 16:10:00+00:00,186.555
AAPL,2024-01-02 16:11:00+00:00,186.69
AAPL,2024-01-02 16:12:00+00:00,186.77
AAPL,2024-01-02 16:13:00+00:00,186.56
AAPL,2024-01-02 16:14:00+00:00,186.6
AAPL,2024-01-02 16:15:00+00:00,186.665
AAPL,2024-01-02 16:16:00+00:00,186.595
AAPL,2024-01-02 16:17:00+00:00,186.49
AAPL,2024-01-02 16:18:00+00:00,186.41
AAPL,2024-01-02 16:19:00+00:00,186.455
AAPL,2024-01-02 16:20:00+00:00,186.42
AAPL,2024-01-02 16:21:00+00:00,186.51
AAPL,2024-01-02 16:22:00+00:00,186.54
AAPL,2024-01-02 16:23:00+00:00,186.465
AAPL,2024-01-02 16:24:00+00:00,186.47
AAPL,2024-01-02 16:25:00+00:00,186.565
AAPL,2024-01-02 16:26:00+00:00,186.7338
AAPL,2024-01-02 16:27:00+00:00,186.765
AAPL,2024-01-02 16:28:00+00:00,186.755
AAPL,2024-01-02 16:29:00+00:00,186.805
AAPL,2024-01-02 16:30:00+00:00,186.88
AAPL,2024-01-02 16:31:00+00:00,186.9
AAPL,2024-01-02 16:32:00+00:00,186.995
AAPL,2024-01-02 16:33:00+00:00,186.9799
AAPL,2024-01-02 16:34:00+00:00,186.975
AAPL,2024-01-02 16:35:00+00:00,186.97
AAPL,2024-01-02 16:36:00+00:00,187.11
AAPL,2024-01-02 16:37:00+00:00,187.345
AAPL,2024-01-02 16:38:00+00:00,187.215
AAPL,2024-01-02 16:39:00+00:00,187.06
AAPL,2024-01-02 16:40:00+00:00,186.96
AAPL,2024-01-02 16:41:00+00:00,187.0336
AAPL,2024-01-02 16:42:00+00:00,186.905
AAPL,2024-01-02 16:43:00+00:00,186.92
AAPL,2024-01-02 16:44:00+00:00,186.96
AAPL,2024-01-02 16:45:00+00:00,187.06
AAPL,2024-01-02 16:46:00+00:00,187.1
AAPL,2024-01-02 16:47:00+00:00,187.105
AAPL,2024-01-02 16:48:00+00:00,187.0125
AAPL,2024-01-02 16:49:00+00:00,187.0388
AAPL,2024-01-02 16:50:00+00:00,186.93
AAPL,2024-01-02 16:51:00+00:00,186.94
AAPL,2024-01-02 16:52:00+00:00,186.83
AAPL,2024-01-02 16:53:00+00:00,186.915
AAPL,2024-01-02 16:54:00+00:00,186.715
AAPL,2024-01-02 16:55:00+00:00,186.71
AAPL,2024-01-02 16:56:00+00:00,186.8301
AAPL,2024-01-02 16:57:00+00:00,186.8864
AAPL,2024-01-02 16:58:00+00:00,186.8
AAPL,2024-01-02 16:59:00+00:00,186.7443
AAPL,2024-01-02 17:00:00+00:00,186.89
AAPL,2024-01-02 17:01:00+00:00,186.92
AAPL,2024-01-02 17:02:00+00:00,186.875
AAPL,2024-01-02 17:03:00+00:00,186.885
AAPL,2024-01-02 17:04:00+00:00,186.8386
AAPL,2024-01-02 17:05:00+00:00,186.785
AAPL,2024-01-02 17:06:00+00:00,186.7
AAPL,2024-01-02 17:07:00+00:00,186.83
AAPL,2024-01-02 17:08:00+00:00,186.91
AAPL,2024-01-02 17:09:00+00:00,186.85
AAPL,2024-01-02 17:10:00+00:00,186.79
AAPL,2024-01-02 17:11:00+00:00,186.805
AAPL,2024-01-02 17:12:00+00:00,186.67
AAPL,2024-01-02 17:13:00+00:00,186.7384
AAPL,2024-01-02 17:14:00+00:00,186.7941
AAPL,2024-01-02 17:15:00+00:00,186.775
AAPL,2024-01-02 17:16:00+00:00,186.7317
AAPL,2024-01-02 17:17:00+00:00,186.62
AAPL,2024-01-02 17:18:00+00:00,186.6221
AAPL,2024-01-02 17:19:00+00:00,186.6401
AAPL,2024-01-02 17:20:00+00:00,186.7
AAPL,2024-01-02 17:21:00+00:00,186.765
AAPL,2024-01-02 17:22:00+00:00,186.83
AAPL,2024-01-02 17:23:00+00:00,186.815
AAPL,2024-01-02 17:24:00+00:00,186.875
AAPL,2024-01-02 17:25:00+00:00,186.89
AAPL,2024-01-02 17:26:00+00:00,186.7976
AAPL,2024-01-02 17:27:00+00:00,186.874
AAPL,2024-01-02 17:28:00+00:00,186.78
AAPL,2024-01-02 17:29:00+00:00,186.615
AAPL,2024-01-02 17:30:00+00:00,186.54
AAPL,2024-01-02 17:31:00+00:00,186.63
AAPL,2024-01-02 17:32:00+00:00,186.64
AAPL,2024-01-02 17:33:00+00:00,186.59
AAPL,2024-01-02 17:34:00+00:00,186.75
AAPL,2024-01-02 17:35:00+00:00,186.81
AAPL,2024-01-02 17:36:00+00:00,186.8045
AAPL,2024-01-02 17:37:00+00:00,186.78
AAPL,2024-01-02 17:38:00+00:00,186.9103
AAPL,2024-01-02 17:39:00+00:00,186.9072
AAPL,2024-01-02 17:40:00+00:00,186.9441
AAPL,2024-01-02 17:41:00+00:00,186.98
AAPL,2024-01-02 17:42:00+00:00,186.895
AAPL,2024-01-02 17:43:00+00:00,186.89
AAPL,2024-01-02 17:44:00+00:00,186.88
AAPL,2024-01-02 17:45:00+00:00,186.7225
AAPL,2024-01-02 17:46:00+00:00,186.56
AAPL,2024-01-02 17:47:00+00:00,186.44
AAPL,2024-01-02 17:48:00+00:00,186.18
AAPL,2024-01-02 17:49:00+00:00,186.175
AAPL,2024-01-02 17:50:00+00:00,186.07
AAPL,2024-01-02 17:51:00+00:00,186.0849
AAPL,2024-01-02 17:52:00+00:00,186.0601
AAPL,2024-01-02 17:53:00+00:00,185.9929
AAPL,2024-01-02 17:54:00+00:00,186.025
AAPL,2024-01-02 17:55:00+00:00,185.96
AAPL,2024-01-02 17:56:00+00:00,185.98
AAPL,2024-01-02 17:57:00+00:00,185.9775
AAPL,2024-01-02 17:58:00+00:00,185.8459
AAPL,2024-01-02 17:59:00+00:00,185.878
AAPL,2024-01-02 18:00:00+00:00,185.8994
AAPL,2024-01-02 18:01:00+00:00,185.9247
AAPL,2024-01-02 18:02:00+00:00,185.87
AAPL,2024-01-02 18:03:00+00:00,185.89
AAPL,2024-01-02 18:04:00+00:00,185.85
AAPL,2024-01-02 18:05:00+00:00,185.885
AAPL,2024-01-02 18:06:00+00:00,185.81
AAPL,2024-01-02 18:07:00+00:00,185.795
AAPL,2024-01-02 18:08:00+00:00,185.705
AAPL,2024-01-02 18:09:00+00:00,185.68
AAPL,2024-01-02 18:10:00+00:00,185.725
AAPL,2024-01-02 18:11:00+00:00,185.755
AAPL,2024-01-02 18:12:00+00:00,185.715
AAPL,2024-01-02 18:13:00+00:00,185.76
AAPL,2024-01-02 18:14:00+00:00,185.75
AAPL,2024-01-02 18:15:00+00:00,185.7599
AAPL,2024-01-02 18:16:00+00:00,185.655
AAPL,2024-01-02 18:17:00+00:00,185.65
AAPL,2024-01-02 18:18:00+00:00,185.605
AAPL,2024-01-02 18:19:00+00:00,185.57
AAPL,2024-01-02 18:20:00+00:00,185.53
AAPL,2024-01-02 18:21:00+00:00,185.55
AAPL,2024-01-02 18:22:00+00:00,185.4699
AAPL,2024-01-02 18:23:00+00:00,185.415
AAPL,2024-01-02 18:24:00+00:00,185.51
AAPL,2024-01-02 18:25:00+00:00,185.485
AAPL,2024-01-02 18:26:00+00:00,185.57
AAPL,2024-01-02 18:27:00+00:00,185.335
AAPL,2024-01-02 18:28:00+00:00,185.3471
AAPL,2024-01-02 18:29:00+00:00,185.295
AAPL,2024-01-02 18:30:00+00:00,185.34
AAPL,2024-01-02 18:31:00+00:00,185.265
AAPL,2024-01-02 18:32:00+00:00,185.27
AAPL,2024-01-02 18:33:00+00:00,185.25
AAPL,2024-01-02 18:34:00+00:00,185.315
AAPL,2024-01-02 18:35:00+00:00,185.39
AAPL,2024-01-02 18:36:00+00:00,185.47
AAPL,2024-01-02 18:37:00+00:00,185.42
AAPL,2024-01-02 18:38:00+00:00,185.475
AAPL,2024-01-02 18:39:00+00:00,185.485
AAPL,2024-01-02 18:40:00+00:00,185.505
AAPL,2024-01-02 18:41:00+00:00,185.52
AAPL,2024-01-02 18:42:00+00:00,185.39
AAPL,2024-01-02 18:43:00+00:00,185.45
AAPL,2024-01-02 18:44:00+00:00,185.385
AAPL,2024-01-02 18:45:00+00:00,185.375
AAPL,2024-01-02 18:46:00+00:00,185.42
AAPL,2024-01-02 18:47:00+00:00,185.345
AAPL,2024-01-02 18:48:00+00:00,185.235
AAPL,2024-01-02 18:49:00+00:00,185.15
AAPL,2024-01-02 18:50:00+00:00,185.05
AAPL,2024-01-02 18:51:00+00:00,185.015
AAPL,2024-01-02 18:52:00+00:00,184.925
AAPL,2024-01-02 18:53:00+00:00,184.93
AAPL,2024-01-02 18:54:00+00:00,184.9499
AAPL,2024-01-02 18:55:00+00:00,184.9699
AAPL,2024-01-02 18:56:00+00:00,184.8421
AAPL,2024-01-02 18:57:00+00:00,184.9054
AAPL,2024-01-02 18:58:00+00:00,184.865
AAPL,2024-01-02 18:59:00+00:00,184.9083
AAPL,2024-01-02 19:00:00+00:00,184.92
AAPL,2024-01-02 19:01:00+00:00,184.8638
AAPL,2024-01-02 19:02:00+00:00,184.835
AAPL,2024-01-02 19:03:00+00:00,184.85
AAPL,2024-01-02 19:04:00+00:00,184.88
AAPL,2024-01-02 19:05:00+00:00,184.9
AAPL,2024-01-02 19:06:00+00:00,184.83
AAPL,2024-01-02 19:07:00+00:00,184.81
AAPL,2024-01-02 19:08:00+00:00,184.78
AAPL,2024-01-02 19:09:00+00:00,184.6401
AAPL,2024-01-02 19:10:00+00:00,184.665
AAPL,2024-01-02 19:11:00+00:00,184.59
AAPL,2024-01-02 19:12:00+00:00,184.69
AAPL,2024-01-02 19:13:00+00:00,184.695
AAPL,2024-01-02 19:14:00+00:00,184.65
AAPL,2024-01-02 19:15:00+00:00,184.615
AAPL,2024-01-02 19:16:00+00:00,184.615
AAPL,2024-01-02 19:17:00+00:00,184.52
AAPL,2024-01-02 19:18:00+00:00,184.57
AAPL,2024-01-02 19:19:00+00:00,184.505
